transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,location,channel,is_international,balance_after
5992,100368,2025-11-06 13:34:18,debit,2443.96,luxury,Pune,Online,0,77810.61
5164,100368,2025-11-13 11:18:30,debit,10195.81,gambling,Mumbai,Online,1,67614.8
6101,100368,2025-11-15 19:32:39,credit,1369.64,electronics,Ahmedabad,ATM,0,68984.44
7232,100368,2025-11-28 11:46:54,debit,1081.45,groceries,Mumbai,POS,0,67902.99
8372,100368,2025-12-25 23:11:19,debit,1397.49,fuel,Bangalore,Online,0,66505.5
11489,100368,2025-12-26 21:02:28,debit,432.68,gambling,Mumbai,POS,0,66072.82
9379,100368,2025-12-31 19:00:10,debit,2278.68,luxury,Delhi,POS,0,63794.14
9954,100368,2026-01-04 23:34:04,debit,2551.72,groceries,Pune,ATM,0,61242.42
4476,100368,2026-01-10 04:57:03,debit,991.56,electronics,Pune,Online,0,60250.86
10688,100368,2026-01-14 18:18:49,debit,1939.38,groceries,Delhi,Online,0,58311.48
8126,100368,2026-01-23 15:58:51,credit,3993.53,groceries,Pune,Online,0,62305.01
4833,100369,2025-05-10 20:44:22,debit,1529.23,groceries,Mumbai,Online,0,33866.77
610,100369,2025-05-22 20:26:10,debit,3834.69,electronics,Mumbai,Online,0,30032.08
3419,100369,2025-05-23 18:07:50,debit,2956.59,groceries,Delhi,Online,0,27075.49
842,100369,2025-05-28 18:13:54,debit,888.91,travel,Mumbai,POS,0,26186.58
3879,100369,2025-06-09 07:09:09,credit,745.81,crypto,Mumbai,Online,0,26932.39
6808,100369,2025-06-09 09:05:53,debit,2489.02,groceries,Mumbai,Online,0,24443.37
619,100369,2025-06-10 10:38:05,debit,1694.37,electronics,Pune,POS,0,22749.0
9165,100369,2025-06-21 20:43:50,debit,5378.09,electronics,Ahmedabad,POS,1,17370.91
6731,100369,2025-06-27 12:21:54,debit,370.8,groceries,Mumbai,ATM,0,17000.11
9841,100369,2025-07-03 22:48:07,debit,559.33,luxury,Pune,ATM,0,16440.78
7403,100369,2025-07-17 11:02:52,debit,4457.82,electronics,Ahmedabad,Online,0,11982.96
5222,100369,2025-08-12 23:48:35,debit,590.89,travel,Pune,POS,0,11392.07
287,100369,2025-08-15 21:52:17,debit,784.86,luxury,Pune,ATM,1,10607.21
10815,100369,2025-08-19 03:43:22,debit,2078.18,electronics,Bangalore,ATM,0,8529.03
3475,100369,2025-08-19 13:23:04,debit,4424.15,travel,Ahmedabad,Online,0,4104.88
8164,100369,2025-08-19 16:29:43,debit,333.22,electronics,Bangalore,Online,0,3771.66
6307,100369,2025-08-30 08:00:23,debit,1189.19,groceries,Ahmedabad,POS,0,2582.47
10268,100369,2025-09-01 21:22:13,credit,2310.54,crypto,Delhi,Online,0,4893.01
10603,100369,2025-09-14 05:19:02,debit,656.48,gambling,Ahmedabad,POS,0,4236.53
8576,100369,2025-10-03 01:56:46,debit,1248.28,groceries,Ahmedabad,Online,0,2988.25
3236,100369,2025-10-12 14:27:47,debit,61.41,fuel,Mumbai,POS,0,2926.84
11051,100369,2025-10-17 06:18:48,credit,1249.62,groceries,Delhi,Online,0,4176.46
8217,100369,2025-10-27 21:09:05,credit,1563.49,luxury,Pune,ATM,0,5739.95
3763,100369,2025-10-31 13:03:29,debit,3929.33,groceries,Bangalore,ATM,0,1810.62
4790,100369,2025-11-13 23:59:50,credit,6205.71,travel,Delhi,Online,0,8016.33
1071,100369,2025-11-27 04:18:25,debit,2418.89,fuel,Delhi,Online,0,5597.44
5301,100369,2025-11-27 10:35:56,credit,3912.85,luxury,Bangalore,Online,0,9510.29
11659,100369,2025-12-14 04:40:12,credit,1511.94,fuel,Mumbai,Online,0,11022.23
3556,100369,2025-12-16 11:27:32,debit,1740.28,luxury,Pune,Online,0,9281.95
9451,100369,2025-12-23 15:04:38,debit,1949.2,luxury,Bangalore,POS,0,7332.75
10103,100369,2025-12-24 05:29:44,credit,977.96,groceries,Ahmedabad,Online,1,8310.71
2269,100369,2025-12-25 11:47:45,debit,1240.09,groceries,Bangalore,Online,0,7070.62
3719,100369,2025-12-31 16:39:07,debit,1271.95,travel,Delhi,Online,0,5798.67
9962,100369,2026-01-04 16:45:36,credit,797.56,groceries,Mumbai,POS,0,6596.23
1026,100369,2026-01-08 16:30:42,debit,1120.11,groceries,Bangalore,ATM,0,5476.12
4878,100369,2026-01-08 21:47:42,debit,276.5,groceries,Mumbai,Online,0,5199.62
6539,100369,2026-01-09 20:03:18,debit,1559.3,crypto,Delhi,POS,0,3640.32
4621,100369,2026-01-11 22:57:30,debit,857.11,electronics,Bangalore,ATM,0,2783.21
723,100369,2026-01-12 00:07:36,debit,2691.87,groceries,Pune,POS,0,91.34
4969,100369,2026-01-16 14:09:15,debit,2526.18,fuel,Pune,Online,0,91.34
2837,100370,2025-05-04 23:25:46,debit,1540.43,groceries,Delhi,Online,0,30840.57
3916,100370,2025-05-31 06:58:44,credit,2904.85,travel,Mumbai,ATM,0,33745.42
1448,100370,2025-06-16 06:33:10,debit,2069.2,groceries,Ahmedabad,POS,0,31676.22
11688,100370,2025-06-23 04:45:43,credit,1286.27,fuel,Bangalore,Online,0,32962.49
4810,100370,2025-09-11 17:32:08,debit,5101.99,groceries,Ahmedabad,ATM,0,27860.5
6027,100370,2025-09-11 21:04:52,credit,1647.82,travel,Pune,Online,0,29508.32
1319,100370,2025-09-13 01:23:31,debit,8632.83,crypto,Delhi,Online,0,20875.49
4012,100370,2025-09-24 17:22:57,debit,50.0,electronics,Pune,ATM,0,20825.49
469,100370,2025-10-27 17:08:17,credit,1912.21,electronics,Ahmedabad,Online,0,22737.7
6857,100370,2025-10-28 02:51:25,debit,2399.9,electronics,Ahmedabad,Online,0,20337.8
7386,100370,2025-11-26 14:50:08,debit,3142.67,groceries,Bangalore,POS,0,17195.13
4281,100370,2025-12-17 12:17:44,credit,659.85,electronics,Pune,Online,0,17854.98
7927,100370,2025-12-19 21:37:24,debit,597.78,groceries,Bangalore,Online,0,17257.2
11371,100370,2026-01-07 08:40:00,debit,2584.5,fuel,Mumbai,Online,0,14672.7
2031,100370,2026-01-10 00:07:27,credit,1983.18,travel,Mumbai,Online,0,16655.88
7354,100370,2026-01-20 22:23:13,debit,4778.26,groceries,Delhi,Online,0,11877.62
2204,100370,2026-01-28 11:06:32,debit,3469.59,groceries,Delhi,POS,0,8408.03
5776,100370,2026-01-28 13:23:51,debit,2436.56,groceries,Mumbai,Online,0,5971.47
4659,100371,2025-05-09 06:11:26,credit,500.08,electronics,Pune,POS,0,80780.08
6020,100371,2025-05-19 05:02:13,debit,5285.8,electronics,Pune,Online,0,75494.28
987,100371,2025-05-20 13:49:10,debit,3928.3,crypto,Mumbai,POS,0,71565.98
427,100371,2025-06-05 15:26:37,debit,7408.56,travel,Pune,Online,0,64157.42
338,100371,2025-06-10 23:15:14,debit,160.18,groceries,Ahmedabad,POS,0,63997.24
5726,100371,2025-06-13 17:43:42,credit,1078.24,groceries,Delhi,ATM,0,65075.48
5745,100371,2025-07-18 00:16:46,credit,16000.97,luxury,Pune,Online,1,81076.45
2120,100371,2025-07-29 00:26:38,credit,2412.3,groceries,Mumbai,Online,0,83488.75
1350,100371,2025-08-04 18:19:26,credit,4703.44,electronics,Bangalore,ATM,0,88192.19
997,100371,2025-08-08 01:46:37,credit,1739.69,fuel,Ahmedabad,Online,1,89931.88
10432,100371,2025-08-17 22:26:31,credit,436.16,gambling,Delhi,Online,0,90368.04
5535,100371,2025-08-18 21:19:07,debit,2140.67,groceries,Ahmedabad,Online,0,88227.37
5216,100371,2025-08-30 11:35:02,debit,2644.09,travel,Ahmedabad,Online,0,85583.28
5708,100371,2025-09-01 18:34:02,debit,1710.05,gambling,Ahmedabad,POS,0,83873.23
3843,100371,2025-09-02 13:34:07,credit,2879.26,travel,Ahmedabad,Online,1,86752.49
3159,100371,2025-09-13 01:12:52,credit,1093.26,groceries,Pune,Online,0,87845.75
9614,100371,2025-09-16 20:44:01,debit,6640.31,fuel,Delhi,POS,0,81205.44
10475,100371,2025-09-19 10:58:39,debit,473.83,groceries,Pune,POS,0,80731.61
8291,100371,2025-09-23 13:32:47,debit,1220.04,groceries,Mumbai,POS,0,79511.57
9260,100371,2025-09-24 20:12:15,credit,144.52,luxury,Mumbai,POS,0,79656.09
9585,100371,2025-09-30 06:43:11,credit,1458.52,gambling,Bangalore,ATM,0,81114.61
9349,100371,2025-10-06 22:52:50,debit,2532.45,travel,Mumbai,POS,0,78582.16
1509,100371,2025-10-11 19:29:38,debit,556.87,fuel,Bangalore,POS,0,78025.29
2679,100371,2025-10-12 15:27:51,debit,2881.55,travel,Ahmedabad,Online,0,75143.74
4456,100371,2025-10-17 12:51:24,debit,3587.82,groceries,Pune,POS,0,71555.92
1602,100371,2025-10-21 07:49:38,credit,341.57,fuel,Pune,Online,0,71897.49
8739,100371,2025-10-24 12:30:31,debit,538.4,fuel,Delhi,Online,0,71359.09
789,100371,2025-10-28 13:11:19,credit,10652.49,groceries,Bangalore,POS,1,82011.58
9545,100371,2025-11-11 09:39:19,credit,605.11,groceries,Bangalore,ATM,0,82616.69
9935,100371,2025-11-13 20:23:42,credit,331.0,electronics,Delhi,POS,0,82947.69
1281,100371,2025-12-27 20:12:54,debit,1940.1,electronics,Mumbai,Online,0,81007.59
4346,100371,2026-01-05 14:26:01,credit,5493.11,electronics,Ahmedabad,Online,0,86500.7
909,100371,2026-01-20 12:07:46,debit,2717.21,electronics,Ahmedabad,Online,0,83783.49
7811,100371,2026-01-24 23:26:01,credit,385.81,fuel,Delhi,POS,0,84169.3
6934,100371,2026-01-28 00:02:23,debit,3324.24,luxury,Ahmedabad,Online,0,80845.06
9711,100372,2025-05-21 12:14:17,credit,1340.42,groceries,Bangalore,POS,0,91601.42
4992,100372,2025-06-17 07:50:22,credit,3187.97,fuel,Bangalore,Online,0,94789.39
7227,100372,2025-06-23 21:17:26,credit,3352.44,groceries,Pune,Online,0,98141.83
3327,100372,2025-06-26 08:25:58,debit,390.19,travel,Mumbai,Online,0,97751.64
9217,100372,2025-07-02 06:31:05,debit,370.43,travel,Delhi,Online,0,97381.21
5141,100372,2025-07-04 22:47:34,debit,2255.21,groceries,Mumbai,POS,0,95126.0
7263,100372,2025-07-08 16:59:12,debit,4700.7,groceries,Ahmedabad,ATM,0,90425.3
6537,100372,2025-07-08 20:37:00,debit,306.87,groceries,Ahmedabad,Online,0,90118.43
8259,100372,2025-07-09 03:03:41,credit,2304.45,groceries,Delhi,ATM,0,92422.88
1897,100372,2025-07-10 23:50:40,debit,588.03,gambling,Delhi,Online,0,91834.85
461,100372,2025-07-22 04:02:44,credit,4338.19,fuel,Bangalore,POS,0,96173.04
8901,100372,2025-08-02 21:16:55,credit,1001.84,groceries,Delhi,Online,0,97174.88
6094,100372,2025-08-08 08:01:04,debit,2890.59,luxury,Delhi,ATM,0,94284.29
9576,100372,2025-08-15 13:30:10,credit,1790.48,fuel,Delhi,POS,0,96074.77
6983,100372,2025-08-29 11:30:24,credit,2567.21,groceries,Mumbai,Online,1,98641.98
3220,100372,2025-08-29 17:30:36,debit,1084.32,luxury,Bangalore,Online,0,97557.66
8652,100372,2025-09-24 01:33:22,credit,416.53,travel,Pune,Online,0,97974.19
11058,100372,2025-09-24 19:37:26,debit,188.53,electronics,Ahmedabad,POS,0,97785.66
5830,100372,2025-09-26 10:57:54,credit,238.39,luxury,Ahmedabad,ATM,0,98024.05
4624,100372,2025-10-17 15:37:05,credit,795.44,groceries,Pune,Online,0,98819.49
6262,100372,2025-11-09 17:01:05,debit,657.57,fuel,Ahmedabad,POS,0,98161.92
6429,100372,2025-11-15 23:10:37,debit,5220.0,groceries,Mumbai,Online,0,92941.92
10364,100372,2025-11-18 15:55:37,debit,65.72,groceries,Ahmedabad,Online,0,92876.2
1609,100372,2025-11-27 23:33:06,debit,1915.55,fuel,Ahmedabad,POS,0,90960.65
251,100372,2025-12-13 06:29:00,debit,111.88,electronics,Bangalore,Online,0,90848.77
4175,100372,2026-01-07 05:53:02,credit,2706.55,groceries,Delhi,POS,0,93555.32
9370,100372,2026-01-17 04:30:07,debit,2492.35,electronics,Pune,Online,0,91062.97
7215,100373,2025-05-05 06:58:47,debit,321.97,luxury,Ahmedabad,ATM,0,27968.03
8590,100373,2025-05-06 00:08:33,debit,475.15,groceries,Pune,Online,0,27492.88
8316,100373,2025-05-15 10:06:37,debit,1211.92,luxury,Delhi,Online,0,26280.96
13,100373,2025-05-20 17:11:59,debit,2630.81,groceries,Pune,POS,0,23650.15
8795,100373,2025-05-23 17:30:06,debit,330.63,electronics,Mumbai,Online,0,23319.52
1702,100373,2025-06-03 14:50:07,debit,136.27,electronics,Pune,POS,0,23183.25
2372,100373,2025-06-06 15:00:37,debit,5496.91,travel,Delhi,Online,0,17686.34
8292,100373,2025-06-19 23:23:04,debit,2967.84,electronics,Ahmedabad,POS,0,14718.5
11859,100373,2025-06-22 10:45:14,debit,1399.59,groceries,Delhi,Online,0,13318.91
7666,100373,2025-06-24 20:53:49,debit,216.63,electronics,Delhi,Online,0,13102.28
6714,100373,2025-07-10 02:54:57,debit,1501.63,luxury,Bangalore,Online,0,11600.65
1130,100373,2025-07-18 23:58:49,credit,1454.6,groceries,Delhi,POS,0,13055.25
8770,100373,2025-08-14 14:44:55,debit,8508.68,groceries,Ahmedabad,ATM,1,4546.57
9142,100373,2025-08-26 10:20:14,debit,56.03,groceries,Ahmedabad,Online,0,4490.54
368,100373,2025-09-16 15:35:37,debit,2356.42,fuel,Pune,Online,0,2134.12
6976,100373,2025-09-27 11:50:20,credit,724.16,travel,Pune,POS,0,2858.28
7759,100373,2025-10-05 20:18:00,debit,1999.24,electronics,Bangalore,ATM,0,859.04
642,100373,2025-10-11 19:24:51,debit,2043.32,groceries,Ahmedabad,ATM,0,859.04
6029,100373,2025-11-01 11:41:11,debit,111.83,gambling,Delhi,Online,0,747.21
5441,100373,2025-11-03 07:11:11,debit,6516.81,travel,Pune,Online,0,747.21
500,100373,2025-11-23 11:43:39,credit,489.63,fuel,Ahmedabad,Online,0,1236.84
11950,100373,2025-12-19 09:38:20,credit,183.31,groceries,Mumbai,Online,0,1420.15
4215,100373,2025-12-21 13:12:05,debit,1091.53,fuel,Ahmedabad,Online,0,328.62
11042,100373,2026-01-03 15:51:56,debit,8166.84,groceries,Pune,ATM,0,328.62
762,100373,2026-01-04 16:29:43,debit,2646.85,fuel,Pune,POS,0,328.62
751,100373,2026-01-23 13:32:37,debit,702.17,luxury,Delhi,ATM,0,328.62
209,100374,2025-05-08 11:52:57,debit,5262.74,gambling,Ahmedabad,ATM,0,87098.26
11318,100374,2025-05-14 03:54:10,debit,1315.46,luxury,Ahmedabad,POS,0,85782.8
6327,100374,2025-05-15 16:24:43,debit,567.94,groceries,Mumbai,ATM,0,85214.86
7113,100374,2025-05-22 17:38:07,credit,3597.67,gambling,Pune,Online,0,88812.53
2472,100374,2025-06-11 12:42:17,credit,2102.22,groceries,Mumbai,POS,0,90914.75
753,100374,2025-06-22 13:52:42,debit,1189.53,travel,Delhi,POS,0,89725.22
9819,100374,2025-06-25 00:13:40,debit,1045.08,electronics,Delhi,Online,0,88680.14
2844,100374,2025-06-26 20:10:58,credit,3628.08,groceries,Ahmedabad,ATM,0,92308.22
11438,100374,2025-07-04 08:33:31,debit,3825.53,gambling,Delhi,Online,0,88482.69
6215,100374,2025-07-14 00:27:40,credit,1013.58,groceries,Bangalore,POS,1,89496.27
4341,100374,2025-07-17 20:52:23,debit,523.07,groceries,Bangalore,ATM,0,88973.2
11933,100374,2025-07-29 10:52:50,debit,5061.65,crypto,Delhi,Online,0,83911.55
8589,100374,2025-08-07 10:00:37,debit,10576.86,electronics,Bangalore,Online,1,73334.69
802,100374,2025-08-07 23:44:37,debit,101.55,luxury,Ahmedabad,POS,0,73233.14
6546,100374,2025-08-08 18:08:33,debit,469.73,fuel,Delhi,Online,1,72763.41
1862,100374,2025-08-14 02:42:52,debit,341.76,travel,Ahmedabad,ATM,0,72421.65
6871,100374,2025-08-25 06:57:18,credit,2686.71,fuel,Delhi,Online,0,75108.36
9069,100374,2025-09-09 15:55:30,credit,2319.84,groceries,Bangalore,Online,0,77428.2
8529,100374,2025-09-10 10:58:05,debit,78.09,gambling,Delhi,POS,0,77350.11
1578,100374,2025-09-30 09:11:43,debit,3567.52,crypto,Mumbai,ATM,0,73782.59
736,100374,2025-10-16 12:32:25,debit,86.79,groceries,Ahmedabad,ATM,0,73695.8
3821,100374,2025-11-11 10:40:16,debit,2061.81,groceries,Delhi,POS,0,71633.99
2187,100374,2025-11-28 14:42:31,debit,5679.52,electronics,Mumbai,ATM,0,65954.47
916,100374,2025-12-07 14:57:17,debit,2918.81,fuel,Bangalore,Online,0,63035.66
2403,100374,2026-01-01 15:47:29,debit,2964.42,groceries,Pune,Online,0,60071.24
10035,100374,2026-01-09 12:27:30,debit,1846.13,fuel,Delhi,ATM,0,58225.11
8759,100374,2026-01-10 03:28:22,credit,259.0,groceries,Ahmedabad,Online,0,58484.11
11572,100374,2026-01-13 21:46:36,credit,1666.23,electronics,Ahmedabad,POS,0,60150.34
9015,100374,2026-01-26 09:13:41,debit,144.07,groceries,Mumbai,ATM,0,60006.27
4545,100374,2026-01-29 01:50:56,debit,132.06,groceries,Mumbai,ATM,0,59874.21
10292,100375,2025-05-08 12:19:15,debit,3525.57,groceries,Mumbai,ATM,0,32899.43
3303,100375,2025-05-15 17:36:16,debit,2506.74,travel,Bangalore,POS,0,30392.69
2247,100375,2025-05-20 05:05:23,debit,1251.96,travel,Ahmedabad,Online,0,29140.73
2019,100375,2025-05-21 20:36:32,credit,3014.1,travel,Ahmedabad,Online,0,32154.83
339,100375,2025-05-23 08:06:52,debit,1763.75,fuel,Delhi,POS,0,30391.08
6107,100375,2025-05-31 04:43:47,credit,2224.11,groceries,Mumbai,ATM,0,32615.19
2142,100375,2025-06-05 07:55:22,debit,2545.78,travel,Ahmedabad,Online,0,30069.41
3440,100375,2025-06-10 19:58:14,debit,2666.86,groceries,Ahmedabad,ATM,0,27402.55
5654,100375,2025-06-23 19:54:07,debit,650.71,groceries,Ahmedabad,Online,0,26751.84
7430,100375,2025-06-28 21:37:59,debit,490.49,fuel,Ahmedabad,ATM,0,26261.35
3298,100375,2025-07-17 18:59:54,debit,3655.42,fuel,Delhi,Online,0,22605.93
5244,100375,2025-07-26 09:58:52,debit,1405.42,travel,Bangalore,Online,0,21200.51
7106,100375,2025-08-18 13:05:37,credit,2427.62,groceries,Bangalore,Online,0,23628.13
2414,100375,2025-09-09 10:16:04,credit,1521.07,groceries,Pune,POS,0,25149.2
9896,100375,2025-09-17 09:04:20,credit,1514.59,fuel,Bangalore,ATM,0,26663.79
11091,100375,2025-09-25 18:39:15,debit,3769.54,fuel,Delhi,Online,0,22894.25
6277,100375,2025-09-25 19:11:35,debit,2381.03,luxury,Ahmedabad,Online,1,20513.22
6156,100375,2025-09-26 07:31:56,debit,605.15,groceries,Bangalore,Online,0,19908.07
5784,100375,2025-10-04 21:31:37,credit,218.84,groceries,Delhi,Online,0,20126.91
11507,100375,2025-10-07 21:15:48,credit,1188.4,groceries,Ahmedabad,POS,0,21315.31
8615,100375,2025-10-09 01:33:46,debit,742.94,luxury,Pune,POS,0,20572.37
11263,100375,2025-10-11 09:54:49,debit,2888.14,fuel,Ahmedabad,Online,0,17684.23
10530,100375,2025-10-16 19:03:34,credit,5883.81,luxury,Delhi,Online,0,23568.04
5384,100375,2025-10-21 16:22:03,debit,1503.12,travel,Delhi,Online,0,22064.92
9005,100375,2025-10-27 03:40:00,credit,2676.59,electronics,Bangalore,ATM,0,24741.51
10937,100375,2025-11-27 23:04:51,debit,167.64,luxury,Mumbai,ATM,1,24573.87
6877,100375,2025-11-30 04:47:06,debit,4863.47,electronics,Bangalore,POS,0,19710.4
5507,100375,2025-12-14 04:22:20,debit,3648.01,groceries,Mumbai,Online,1,16062.39
7874,100375,2025-12-29 13:57:30,credit,3993.14,groceries,Delhi,POS,0,20055.53
4664,100375,2026-01-08 06:25:37,debit,3351.08,groceries,Bangalore,POS,0,16704.45
5967,100375,2026-01-11 11:30:49,credit,309.22,travel,Mumbai,Online,0,17013.67
3680,100375,2026-01-14 07:10:06,credit,7474.57,groceries,Delhi,ATM,1,24488.24
1893,100375,2026-01-21 22:32:03,credit,859.41,groceries,Ahmedabad,POS,0,25347.65
3967,100375,2026-01-26 21:09:09,debit,829.52,groceries,Ahmedabad,Online,0,24518.13
8535,100376,2025-05-04 16:00:34,debit,411.19,groceries,Delhi,POS,0,56503.81
1131,100376,2025-05-08 08:51:10,credit,1955.38,gambling,Bangalore,POS,0,58459.19
3733,100376,2025-05-17 16:58:27,debit,1536.05,groceries,Mumbai,Online,0,56923.14
1712,100376,2025-06-02 07:32:19,debit,2241.06,groceries,Mumbai,POS,0,54682.08
7628,100376,2025-06-03 19:54:34,debit,3638.27,fuel,Ahmedabad,POS,0,51043.81
4657,100376,2025-06-04 08:34:14,debit,2669.43,groceries,Bangalore,POS,0,48374.38
11165,100376,2025-06-18 22:39:32,credit,1013.08,travel,Ahmedabad,POS,0,49387.46
3451,100376,2025-06-25 04:06:26,debit,3694.38,crypto,Delhi,ATM,0,45693.08
8460,100376,2025-06-26 10:00:19,credit,3693.27,luxury,Delhi,ATM,0,49386.35
1256,100376,2025-07-02 01:39:53,credit,1637.28,fuel,Pune,Online,0,51023.63
11938,100376,2025-07-03 04:51:17,credit,3089.5,electronics,Bangalore,Online,0,54113.13
2721,100376,2025-07-12 08:53:44,debit,644.4,luxury,Mumbai,POS,0,53468.73
3223,100376,2025-07-12 18:17:40,credit,1772.21,fuel,Ahmedabad,ATM,0,55240.94
4687,100376,2025-07-15 19:12:10,debit,352.9,gambling,Delhi,ATM,0,54888.04
9972,100376,2025-07-17 15:46:41,debit,679.14,luxury,Delhi,POS,0,54208.9
3146,100376,2025-07-23 14:33:22,debit,2890.47,fuel,Ahmedabad,Online,0,51318.43
1626,100376,2025-07-24 14:43:06,debit,1436.73,travel,Ahmedabad,ATM,0,49881.7
10932,100376,2025-07-25 20:06:24,debit,759.0,fuel,Delhi,POS,0,49122.7
11216,100376,2025-08-01 06:34:41,debit,6136.3,groceries,Ahmedabad,POS,0,42986.4
591,100376,2025-08-14 03:06:19,debit,1851.33,travel,Bangalore,Online,0,41135.07
5362,100376,2025-08-22 09:52:24,debit,4033.32,travel,Pune,Online,0,37101.75
8717,100376,2025-08-24 14:55:32,debit,626.23,luxury,Pune,Online,1,36475.52
7070,100376,2025-08-26 16:54:07,credit,1267.74,electronics,Ahmedabad,Online,0,37743.26
6055,100376,2025-09-09 14:10:37,debit,1820.95,fuel,Mumbai,Online,0,35922.31
3407,100376,2025-09-13 10:01:53,debit,2914.8,groceries,Mumbai,POS,0,33007.51
11338,100376,2025-09-22 08:18:31,debit,5719.71,fuel,Pune,ATM,0,27287.8
5503,100376,2025-10-07 03:03:15,credit,3243.63,groceries,Delhi,Online,0,30531.43
3003,100376,2025-10-07 08:14:32,debit,943.71,groceries,Mumbai,Online,0,29587.72
9621,100376,2025-10-20 19:53:52,credit,5890.35,electronics,Bangalore,POS,0,35478.07
10441,100376,2025-11-06 12:06:36,debit,2140.31,luxury,Ahmedabad,POS,0,33337.76
6166,100376,2025-11-10 00:43:58,credit,1726.03,fuel,Pune,POS,0,35063.79
10379,100376,2025-11-22 01:19:28,credit,580.26,fuel,Delhi,Online,0,35644.05
2408,100376,2025-11-26 22:57:17,credit,3084.67,electronics,Delhi,Online,0,38728.72
7629,100376,2025-12-10 11:03:53,debit,968.24,luxury,Mumbai,Online,0,37760.48
9781,100376,2025-12-15 09:07:31,credit,119.42,fuel,Mumbai,Online,0,37879.9
2870,100376,2025-12-28 09:03:27,debit,2517.54,electronics,Bangalore,Online,0,35362.36
11979,100376,2025-12-29 08:42:26,debit,1568.1,groceries,Bangalore,POS,0,33794.26
1666,100376,2026-01-09 23:56:58,debit,1050.71,groceries,Delhi,POS,0,32743.55
4867,100376,2026-01-12 13:02:24,debit,709.61,groceries,Mumbai,ATM,0,32033.94
6547,100376,2026-01-17 04:31:20,debit,648.9,travel,Ahmedabad,ATM,0,31385.04
5839,100377,2025-05-06 11:55:27,debit,3090.86,crypto,Pune,POS,0,88177.14
8082,100377,2025-05-18 17:37:06,debit,819.86,electronics,Bangalore,POS,0,87357.28
11499,100377,2025-05-22 07:34:58,debit,345.61,electronics,Bangalore,ATM,0,87011.67
7457,100377,2025-05-22 20:09:58,credit,765.78,groceries,Pune,ATM,0,87777.45
4827,100377,2025-05-30 20:31:48,debit,2985.76,travel,Mumbai,Online,0,84791.69
4051,100377,2025-06-02 22:29:42,debit,858.99,groceries,Ahmedabad,POS,0,83932.7
6564,100377,2025-06-10 07:35:43,debit,50.0,fuel,Delhi,Online,0,83882.7
3646,100377,2025-06-13 01:02:40,credit,1235.84,crypto,Mumbai,ATM,0,85118.54
11162,100377,2025-07-03 14:03:56,debit,50.0,electronics,Delhi,Online,0,85068.54
7040,100377,2025-07-08 01:41:09,debit,3204.72,fuel,Bangalore,POS,0,81863.82
6648,100377,2025-07-08 17:48:31,credit,291.61,fuel,Ahmedabad,Online,0,82155.43
7597,100377,2025-07-16 00:36:13,debit,151.44,groceries,Bangalore,Online,0,82003.99
1991,100377,2025-07-23 09:22:17,debit,100.16,travel,Mumbai,Online,0,81903.83
7271,100377,2025-07-30 19:03:24,debit,2799.04,electronics,Mumbai,POS,0,79104.79
6816,100377,2025-08-12 16:56:12,debit,4129.93,electronics,Delhi,POS,0,74974.86
1039,100377,2025-08-19 11:57:31,debit,1043.87,fuel,Ahmedabad,Online,0,73930.99
2960,100377,2025-08-28 16:54:21,debit,1906.21,groceries,Delhi,POS,0,72024.78
11897,100377,2025-09-02 19:36:12,credit,938.76,electronics,Delhi,POS,0,72963.54
4637,100377,2025-09-05 19:20:09,credit,7162.02,groceries,Ahmedabad,Online,0,80125.56
7790,100377,2025-09-09 05:29:28,credit,718.19,fuel,Ahmedabad,Online,0,80843.75
10260,100377,2025-09-14 20:52:09,credit,1533.23,gambling,Pune,Online,0,82376.98
9316,100377,2025-10-17 18:25:06,debit,4119.26,groceries,Bangalore,Online,0,78257.72
4391,100377,2025-11-25 05:26:51,debit,291.17,travel,Mumbai,POS,0,77966.55
1657,100377,2025-12-21 11:45:02,debit,5233.72,groceries,Pune,Online,0,72732.83
3331,100377,2025-12-21 18:04:29,debit,2724.78,travel,Bangalore,Online,0,70008.05
1676,100377,2025-12-28 01:37:45,debit,1237.36,travel,Ahmedabad,Online,0,68770.69
192,100377,2026-01-02 22:08:59,debit,3101.58,electronics,Mumbai,POS,0,65669.11
5825,100378,2025-05-20 03:20:42,debit,2817.89,luxury,Delhi,ATM,0,58374.11
2424,100378,2025-06-01 11:16:30,debit,1075.8,groceries,Mumbai,Online,0,57298.31
6725,100378,2025-06-08 22:18:47,credit,1897.02,luxury,Pune,POS,0,59195.33
10631,100378,2025-06-09 22:33:18,credit,649.91,gambling,Delhi,Online,0,59845.24
4180,100378,2025-07-04 02:09:17,debit,2235.22,fuel,Pune,Online,0,57610.02
7777,100378,2025-07-05 10:33:08,credit,1963.82,fuel,Delhi,Online,0,59573.84
3630,100378,2025-07-08 22:18:25,credit,2119.87,electronics,Delhi,Online,0,61693.71
10043,100378,2025-07-27 04:30:43,debit,527.84,fuel,Bangalore,POS,0,61165.87
5892,100378,2025-07-30 03:48:55,debit,251.39,electronics,Ahmedabad,ATM,0,60914.48
5866,100378,2025-08-03 01:15:23,debit,149.06,travel,Ahmedabad,ATM,0,60765.42
6048,100378,2025-08-05 14:36:55,debit,661.88,fuel,Mumbai,POS,0,60103.54
